# Paso ID Masa X Y Vx Vy
15 46 25.44073031 253.91536334 64.89214650 -0.00058200 -0.00117889
15 47 15.66060595 712.27014633 696.30415697 -0.00519921 -0.00133670
15 48 97.68488029 266.78106419 997.74039372 0.00056935 -0.00113502
15 49 35.16205361 33.05088770 411.03714793 0.00178520 0.00151280

16 0 78.18940876 183.43482406 796.54290408 0.00040183 -0.00089124
16 1 10.89751713 445.83291260 596.85004308 0.00172284 -0.00131665
16 2 15.14381463 333.70907769 459.24882613 0.00517966 -0.00068577
16 3 72.47787839 56.41169443 650.88840160 0.00131081 -0.00079804
16 4 99.22894486 0.77885633 938.55264615 0.00101735 -0.00075806
16 5 1.69956456 611.65313637 617.48195097 -0.00029000 0.00492857
16 6 40.58623680 524.77462460 23.06258103 -0.00041354 0.00169406
16 7 24.04436270 973.75546947 46.66572901 -0.00058881 0.00067470
16 8 38.86373701 618.38590689 90.60651617 -0.00119877 0.00089584
16 9 86.13409991 466.76300723 983.23072652 0.00120669 -0.00177126
16 10 2.31323085 450.49935817 680.30757985 0.00116427 0.00045544
16 11 39.15623412 563.28903902 942.20168764 0.00915508 -0.00074065
16 12 24.86152145 230.89303218 15.96641797 -0.00876227 0.00178424
16 13 83.48629641 609.99677686 683.26361547 0.00133531 0.00101299
16 14 19.04137260 391.06045776 173.36440285 -0.00168693 -0.00271508
16 15 21.58622472 425.15595353 755.36135647 0.00084548 -0.00058201
16 16 84.38619253 31.31344204 567.70045843 0.00166944 0.00145737
16 17 92.73922736 395.15022931 449.75367651 -0.00002595 -0.00502905
16 18 57.47395362 326.54083084 727.27199604 0.00065798 -0.00000076
16 19 84.60885120 961.17190941 520.83432037 -0.00132528 0.00060384
16 20 59.08836569 539.69239889 747.32011950 0.00299281 0.00009442
16 21 28.32391921 607.03346890 965.25362828 -0.00867899 -0.01869547
16 22 2.54800409 165.26705502 296.27355839 0.00126145 0.00057904
16 23 30.05532946 394.88152985 423.40322616 0.00014415 0.01943503
16 24 71.42285296 198.84284201 14.07997251 0.00487565 0.00165428
16 25 92.70378692 605.95984240 790.17539104 -0.00153408 -0.00160419
16 26 85.15381895 914.95958668 651.07697256 -0.00098607 -0.00064424
16 27 37.71100725 95.41008765 449.45073326 -0.00031607 0.00065426
16 28 59.53848078 665.92193506 668.84145206 -0.00463472 0.00216665
16 29 38.90976057 561.24335159 274.72164942 -0.00079347 -0.00157772
16 30 72.45122229 848.91371987 971.71201841 -0.00110397 -0.00083278
16 31 5.00292559 256.06835785 235.98511217 0.00039517 0.00214349
16 32 44.49431423 110.89083467 710.66279758 0.00009031 -0.00102556
16 33 48.06165225 895.76354429 201.71925337 -0.00059855 0.00052285
16 34 14.79381392 695.51595463 563.27574546 -0.00139839 0.00189642
16 35 21.10306174 539.84107567 604.41745501 -0.00014838 0.00085924
16 36 69.78370867 598.86520010 942.85389162 -0.00295162 0.00354220
16 37 30.26773512 624.35379033 880.46788407 -0.00282328 0.00050729
16 38 22.62560342 456.53446751 105.49435515 -0.00114974 0.00107792
16 39 33.11015721 883.28023215 416.51004403 -0.00033010 0.00109272
16 40 90.77601631 356.29789688 122.08805357 0.00061532 0.00111375
16 41 1.05151728 647.68994659 272.13226561 -0.00196526 0.00019890
16 42 17.30092920 304.78136175 352.56894849 0.00114420 0.00106203
16 43 69.55116717 484.82992763 534.08948316 -0.00054357 0.00067467
16 44 17.66081356 244.12563051 269.41233166 0.00122063 -0.00001939
16 45 40.97978112 558.10195085 218.76441835 -0.00057121 0.00217053
16 46 25.44073031 253.91535716 64.89213397 -0.00061837 -0.00125257
16 47 15.66060595 712.27009109 696.30414277 -0.00552416 -0.00142024
16 48 97.68488029 266.78107024 997.74038166 0.00060493 -0.00120596
16 49 35.16205361 33.05090667 411.03716400 0.00189678 0.00160735

17 0 78.18940876 183.43482831 796.54289464 0.00042547 -0.00094367
17 1 10.89751713 445.83293085 596.85002914 0.00182419 -0.00139410
17 2 15.14381463 333.70913253 459.24881887 0.00548435 -0.00072612
17 3 72.47787839 56.41170831 650.88839315 0.00138791 -0.00084499
17 4 99.22894486 0.77886710 938.55263813 0.00107719 -0.00080265
17 5 1.69956456 611.65313330 617.48200316 -0.00030706 0.00521849
17 6 40.58623680 524.77462022 23.06259896 -0.00043787 0.00179371
17 7 24.04436270 973.75546324 46.66573615 -0.00062345 0.00071439
17 8 38.86373701 618.38589420 90.60652565 -0.00126929 0.00094853
17 9 86.13409991 466.76302001 983.23070777 0.00127767 -0.00187545
17 10 2.31323085 450.49937050 680.30758467 0.00123276 0.00048223
17 11 39.15623412 563.28913596 942.20167980 0.00969364 -0.00078421
17 12 24.86152145 230.89293941 15.96643686 -0.00927772 0.00188920
17 13 83.48629641 609.99679100 683.26362620 0.00141386 0.00107258
17 14 19.04137260 391.06043990 173.36437410 -0.00178616 -0.00287479
17 15 21.58622472 425.15596249 755.36135030 0.00089522 -0.00061625
17 16 84.38619253 31.31345972 567.70047386 0.00176764 0.00154310
17 17 92.73922736 395.15022904 449.75362326 -0.00002748 -0.00532491
17 18 57.47395362 326.54083781 727.27199604 0.00069668 -0.00000081
17 19 84.60885120 961.17189538 520.83432676 -0.00140324 0.00063937
17 20 59.08836569 539.69243058 747.32012050 0.00316886 0.00009997
17 21 28.32391921 607.03337700 965.25343032 -0.00918956 -0.01979529
17 22 2.54800409 165.26706838 296.27356452 0.00133565 0.00061311
17 23 30.05532946 394.88153137 423.40343195 0.00015263 0.02057837
17 24 71.42285296 198.84289363 14.07999003 0.00516246 0.00175159
17 25 92.70378692 605.95982615 790.17537406 -0.00162432 -0.00169856
17 26 85.15381895 914.95957624 651.07696574 -0.00104407 -0.00068214
17 27 37.71100725 95.41008430 449.45074019 -0.00033466 0.00069274
17 28 59.53848078 665.92188599 668.84147500 -0.00490735 0.00229411
17 29 38.90976057 561.24334319 274.72163272 -0.00084014 -0.00167053
17 30 72.45122229 848.91370818 971.71200959 -0.00116891 -0.00088176
17 31 5.00292559 256.06836204 235.98513487 0.00041842 0.00226958
17 32 44.49431423 110.89083563 710.66278672 0.00009563 -0.00108589
17 33 48.06165225 895.76353795 201.71925891 -0.00063376 0.00055360
17 34 14.79381392 695.51593982 563.27576554 -0.00148065 0.00200797
17 35 21.10306174 539.84107410 604.41746411 -0.00015711 0.00090979
17 36 69.78370867 598.86516885 942.85392913 -0.00312524 0.00375059
17 37 30.26773512 624.35376044 880.46788944 -0.00298936 0.00053713
17 38 22.62560342 456.53445533 105.49436657 -0.00121737 0.00114133
17 39 33.11015721 883.28022866 416.51005560 -0.00034952 0.00115700
17 40 90.77601631 356.29790340 122.08806536 0.00065152 0.00117927
17 41 1.05151728 647.68992578 272.13226772 -0.00208086 0.00021060
17 42 17.30092920 304.78137387 352.56895973 0.00121151 0.00112450
17 43 69.55116717 484.82992188 534.08949030 -0.00057554 0.00071435
17 44 17.66081356 244.12564344 269.41233146 0.00129243 -0.00002053
17 45 40.97978112 558.10194480 218.76444133 -0.00060481 0.00229821
17 46 25.44073031 253.91535061 64.89212071 -0.00065475 -0.00132625
17 47 15.66060595 712.27003260 696.30412773 -0.00584911 -0.00150378
17 48 97.68488029 266.78107664 997.74036889 0.00064051 -0.00127690
17 49 35.16205361 33.05092675 411.03718102 0.00200835 0.00170190

18 0 78.18940876 183.43483280 796.54288468 0.00044911 -0.00099609
18 1 10.89751713 445.83295010 596.85001442 0.00192553 -0.00147156
18 2 15.14381463 333.70919042 459.24881121 0.00578904 -0.00076646
18 3 72.47787839 56.41172296 650.88838423 0.00146502 -0.00089193
18 4 99.22894486 0.77887847 938.55262966 0.00113704 -0.00084724
18 5 1.69956456 611.65313006 617.48205824 -0.00032411 0.00550841
18 6 40.58623680 524.77461560 23.06261790 -0.00046219 0.00189336
18 7 24.04436270 973.75545666 46.66574369 -0.00065809 0.00075408
18 8 38.86373701 618.38588080 90.60653566 -0.00133980 0.00100123
18 9 86.13409991 466.76303349 983.23068797 0.00134865 -0.00197965
18 10 2.31323085 450.49938351 680.30758976 0.00130125 0.00050902
18 11 39.15623412 563.28923828 942.20167152 0.01023220 -0.00082778
18 12 24.86152145 230.89284148 15.96645680 -0.00979318 0.00199415
18 13 83.48629641 609.99680592 683.26363752 0.00149241 0.00113216
18 14 19.04137260 391.06042104 173.36434376 -0.00188539 -0.00303450
18 15 21.58622472 425.15597194 755.36134380 0.00094495 -0.00065049
18 16 84.38619253 31.31347838 567.70049015 0.00186584 0.00162883
18 17 92.73922736 395.15022875 449.75356705 -0.00002900 -0.00562077
18 18 57.47395362 326.54084516 727.27199603 0.00073539 -0.00000085
18 19 84.60885120 961.17188057 520.83433351 -0.00148120 0.00067489
18 20 59.08836569 539.69246403 747.32012155 0.00334491 0.00010553
18 21 28.32391921 607.03328000 965.25322137 -0.00970014 -0.02089512
18 22 2.54800409 165.26708247 296.27357100 0.00140985 0.00064717
18 23 30.05532946 394.88153299 423.40364916 0.00016111 0.02172172
18 24 71.42285296 198.84294813 14.08000851 0.00544927 0.00184890
18 25 92.70378692 605.95980901 790.17535613 -0.00171456 -0.00179293
18 26 85.15381895 914.95956522 651.07695854 -0.00110208 -0.00072004
18 27 37.71100725 95.41008077 449.45074750 -0.00035326 0.00073123
18 28 59.53848078 665.92183419 668.84149922 -0.00517999 0.00242156
18 29 38.90976057 561.24333432 274.72161508 -0.00088682 -0.00176334
18 30 72.45122229 848.91369584 971.71200029 -0.00123385 -0.00093075
18 31 5.00292559 256.06836645 235.98515882 0.00044166 0.00239567
18 32 44.49431423 110.89083664 710.66277526 0.00010094 -0.00114621
18 33 48.06165225 895.76353126 201.71926475 -0.00066896 0.00058436
18 34 14.79381392 695.51592419 563.27578673 -0.00156291 0.00211953
18 35 21.10306174 539.84107244 604.41747371 -0.00016583 0.00096033
18 36 69.78370867 598.86513586 942.85396871 -0.00329886 0.00395899
18 37 30.26773512 624.35372888 880.46789511 -0.00315543 0.00056697
18 38 22.62560342 456.53444248 105.49437862 -0.00128500 0.00120474
18 39 33.11015721 883.28022497 416.51006782 -0.00036893 0.00122128
18 40 90.77601631 356.29791028 122.08807781 0.00068772 0.00124478
18 41 1.05151728 647.68990382 272.13226994 -0.00219646 0.00022230
18 42 17.30092920 304.78138665 352.56897160 0.00127881 0.00118697
18 43 69.55116717 484.82991580 534.08949784 -0.00060752 0.00075404
18 44 17.66081356 244.12565708 269.41233124 0.00136424 -0.00002167
18 45 40.97978112 558.10193841 218.76446559 -0.00063841 0.00242589
18 46 25.44073031 253.91534370 64.89210671 -0.00069113 -0.00139993
18 47 15.66060595 712.26997086 696.30411186 -0.00617407 -0.00158733
18 48 97.68488029 266.78108341 997.74035541 0.00067610 -0.00134784
18 49 35.16205361 33.05094795 411.03719898 0.00211993 0.00179646

19 0 78.18940876 183.43483753 796.54287419 0.00047274 -0.00104852
19 1 10.89751713 445.83297037 596.84999893 0.00202688 -0.00154901
19 2 15.14381463 333.70925136 459.24880314 0.00609373 -0.00080680
19 3 72.47787839 56.41173839 650.88837484 0.00154213 -0.00093888
19 4 99.22894486 0.77889044 938.55262074 0.00119688 -0.00089183
19 5 1.69956456 611.65312665 617.48211623 -0.00034117 0.00579833
19 6 40.58623680 524.77461074 23.06263783 -0.00048652 0.00199301
19 7 24.04436270 973.75544973 46.66575163 -0.00069272 0.00079377
19 8 38.86373701 618.38586670 90.60654620 -0.00141032 0.00105393
19 9 86.13409991 466.76304769 983.23066713 0.00141963 -0.00208384
19 10 2.31323085 450.49939721 680.30759512 0.00136973 0.00053581
19 11 39.15623412 563.28934599 942.20166281 0.01077077 -0.00087134
19 12 24.86152145 230.89273839 15.96647779 -0.01030864 0.00209910
19 13 83.48629641 609.99682163 683.26364944 0.00157096 0.00119175
19 14 19.04137260 391.06040120 173.36431181 -0.00198462 -0.00319421
19 15 21.58622472 425.15598188 755.36133695 0.00099469 -0.00068472
19 16 84.38619253 31.31349802 567.70050730 0.00196405 0.00171456
19 17 92.73922736 395.15022844 449.75350788 -0.00003053 -0.00591664
19 18 57.47395362 326.54085290 727.27199602 0.00077409 -0.00000090
19 19 84.60885120 961.17186498 520.83434061 -0.00155916 0.00071041
19 20 59.08836569 539.69249924 747.32012266 0.00352096 0.00011108
19 21 28.32391921 607.03317790 965.25300142 -0.01021073 -0.02199497
19 22 2.54800409 165.26709731 296.27357781 0.00148406 0.00068123
19 23 30.05532946 394.88153468 423.40387782 0.00016959 0.02286510
19 24 71.42285296 198.84300549 14.08002798 0.00573609 0.00194621
19 25 92.70378692 605.95979096 790.17533726 -0.00180480 -0.00188729
19 26 85.15381895 914.95955362 651.07695096 -0.00116008 -0.00075794
19 27 37.71100725 95.41007705 449.45075520 -0.00037185 0.00076971
19 28 59.53848078 665.92177966 668.84152471 -0.00545262 0.00254901
19 29 38.90976057 561.24332499 274.72159652 -0.00093349 -0.00185615
19 30 72.45122229 848.91368286 971.71199049 -0.00129879 -0.00097974
19 31 5.00292559 256.06837110 235.98518404 0.00046491 0.00252176
19 32 44.49431423 110.89083770 710.66276319 0.00010625 -0.00120654
19 33 48.06165225 895.76352422 201.71927090 -0.00070417 0.00061511
19 34 14.79381392 695.51590774 563.27580904 -0.00164517 0.00223108
19 35 21.10306174 539.84107070 604.41748382 -0.00017456 0.00101088
19 36 69.78370867 598.86510113 942.85401039 -0.00347248 0.00416740
19 37 30.26773512 624.35369567 880.46790108 -0.00332151 0.00059681
19 38 22.62560342 456.53442896 105.49439130 -0.00135263 0.00126815
19 39 33.11015721 883.28022108 416.51008067 -0.00038835 0.00128556
19 40 90.77601631 356.29791751 122.08809092 0.00072391 0.00131030
19 41 1.05151728 647.68988070 272.13227228 -0.00231207 0.00023400
19 42 17.30092920 304.78140012 352.56898410 0.00134612 0.00124945
19 43 69.55116717 484.82990941 534.08950578 -0.00063949 0.00079373
19 44 17.66081356 244.12567144 269.41233101 0.00143604 -0.00002281
19 45 40.97978112 558.10193169 218.76449113 -0.00067201 0.00255357
19 46 25.44073031 253.91533642 64.89209198 -0.00072751 -0.00147361
19 47 15.66060595 712.26990587 696.30409515 -0.00649902 -0.00167087
19 48 97.68488029 266.78109052 997.74034122 0.00071168 -0.00141877
19 49 35.16205361 33.05097027 411.03721789 0.00223150 0.00189101

